,team,half,min,x_start,y_start,x_end,y_end,outcome,game_num
7345,Mexico,1,37,51.6,75.1,56.6,88.0,1,f24-4-2013-731783-eventdetails.xml
7346,Mexico,1,37,56.5,88.6,80.7,46.3,0,f24-4-2013-731783-eventdetails.xml
7347,Brazil,1,37,23.2,76.7,30.8,94.5,1,f24-4-2013-731783-eventdetails.xml
7348,Brazil,1,37,46.3,60.8,56.1,15.0,1,f24-4-2013-731783-eventdetails.xml
7349,Brazil,1,37,55.9,14.3,64.8,5.0,1,f24-4-2013-731783-eventdetails.xml
7350,Brazil,1,37,62.0,5.0,58.6,23.7,1,f24-4-2013-731783-eventdetails.xml
7351,Brazil,1,37,58.6,25.5,69.2,31.5,1,f24-4-2013-731783-eventdetails.xml
7352,Brazil,1,37,81.2,11.9,75.6,26.1,1,f24-4-2013-731783-eventdetails.xml
7353,Brazil,1,37,75.6,26.1,80.8,12.0,1,f24-4-2013-731783-eventdetails.xml
7354,Brazil,1,37,83.1,11.7,86.2,29.4,1,f24-4-2013-731783-eventdetails.xml
7355,Brazil,1,38,44.2,41.8,66.0,64.6,1,f24-4-2013-731783-eventdetails.xml
7356,Mexico,1,38,5.1,41.6,57.2,19.7,0,f24-4-2013-731783-eventdetails.xml
7357,Brazil,1,38,38.6,82.2,56.1,74.8,0,f24-4-2013-731783-eventdetails.xml
7358,Mexico,1,38,48.0,22.8,65.7,38.8,0,f24-4-2013-731783-eventdetails.xml
7359,Brazil,1,38,30.9,56.3,37.7,71.1,0,f24-4-2013-731783-eventdetails.xml
7360,Mexico,1,38,59.9,27.0,80.6,19.4,1,f24-4-2013-731783-eventdetails.xml
7361,Brazil,1,39,5.4,60.2,54.9,43.4,1,f24-4-2013-731783-eventdetails.xml
7362,Brazil,1,40,55.2,43.4,62.3,0.0,0,f24-4-2013-731783-eventdetails.xml
7363,Mexico,1,40,39.5,100.0,55.3,83.0,1,f24-4-2013-731783-eventdetails.xml
7364,Mexico,1,40,55.3,83.0,45.3,91.8,1,f24-4-2013-731783-eventdetails.xml
7365,Mexico,1,40,45.3,91.8,50.2,87.2,0,f24-4-2013-731783-eventdetails.xml
7366,Mexico,1,40,42.4,92.4,55.7,89.1,1,f24-4-2013-731783-eventdetails.xml
7367,Mexico,1,40,55.0,93.8,63.0,80.2,1,f24-4-2013-731783-eventdetails.xml
7368,Mexico,1,40,62.4,71.5,60.2,15.6,1,f24-4-2013-731783-eventdetails.xml
7369,Mexico,1,40,61.8,12.5,88.8,69.1,0,f24-4-2013-731783-eventdetails.xml
7370,Mexico,1,40,95.1,81.7,89.7,58.8,0,f24-4-2013-731783-eventdetails.xml
7371,Mexico,1,40,75.9,68.2,74.1,52.7,1,f24-4-2013-731783-eventdetails.xml
7372,Brazil,1,41,5.3,60.0,63.0,61.2,0,f24-4-2013-731783-eventdetails.xml
7373,Brazil,1,41,63.5,61.2,39.0,38.8,1,f24-4-2013-731783-eventdetails.xml
7374,Brazil,1,41,39.0,38.8,31.4,59.3,1,f24-4-2013-731783-eventdetails.xml
7375,Brazil,1,41,31.4,59.3,36.8,19.2,1,f24-4-2013-731783-eventdetails.xml
7376,Brazil,1,42,39.0,16.5,60.0,3.2,1,f24-4-2013-731783-eventdetails.xml
7377,Brazil,1,42,57.7,13.7,51.2,32.8,1,f24-4-2013-731783-eventdetails.xml
7378,Brazil,1,42,54.1,44.5,64.3,93.0,1,f24-4-2013-731783-eventdetails.xml
7379,Brazil,1,42,73.3,92.0,85.6,55.1,0,f24-4-2013-731783-eventdetails.xml
7380,Brazil,1,43,67.8,39.1,87.3,59.9,1,f24-4-2013-731783-eventdetails.xml
7381,Brazil,1,43,87.6,59.8,91.5,55.3,1,f24-4-2013-731783-eventdetails.xml
7382,Brazil,1,43,57.3,0.0,46.0,7.7,1,f24-4-2013-731783-eventdetails.xml
7383,Brazil,1,43,43.3,8.3,52.6,6.4,1,f24-4-2013-731783-eventdetails.xml
7384,Brazil,1,43,54.2,8.6,49.2,22.8,1,f24-4-2013-731783-eventdetails.xml
7385,Brazil,1,43,46.9,30.3,38.2,31.2,1,f24-4-2013-731783-eventdetails.xml
7386,Brazil,1,43,39.1,30.1,52.8,6.7,1,f24-4-2013-731783-eventdetails.xml
7387,Brazil,1,43,55.1,5.9,56.7,11.9,0,f24-4-2013-731783-eventdetails.xml
7388,Mexico,1,43,45.7,79.7,41.0,88.9,1,f24-4-2013-731783-eventdetails.xml
7389,Mexico,1,43,41.0,88.7,57.1,57.3,1,f24-4-2013-731783-eventdetails.xml
7390,Mexico,1,43,57.1,57.3,55.9,41.9,1,f24-4-2013-731783-eventdetails.xml
7391,Mexico,1,43,55.9,41.9,57.6,53.1,1,f24-4-2013-731783-eventdetails.xml
7392,Mexico,1,43,57.6,53.1,52.7,41.5,1,f24-4-2013-731783-eventdetails.xml
7393,Mexico,1,43,54.2,36.1,55.6,8.8,1,f24-4-2013-731783-eventdetails.xml
7394,Mexico,1,43,63.8,4.6,54.3,14.4,1,f24-4-2013-731783-eventdetails.xml
7395,Mexico,1,43,54.3,14.4,65.0,20.7,1,f24-4-2013-731783-eventdetails.xml
7396,Mexico,1,43,68.5,20.1,80.4,4.1,1,f24-4-2013-731783-eventdetails.xml
7397,Mexico,1,44,82.2,5.3,100.0,65.7,0,f24-4-2013-731783-eventdetails.xml
7398,Brazil,1,45,5.0,37.0,71.7,30.6,0,f24-4-2013-731783-eventdetails.xml
7399,Mexico,1,45,28.9,56.1,38.2,68.8,1,f24-4-2013-731783-eventdetails.xml
7400,Mexico,1,45,38.2,69.7,32.0,96.5,1,f24-4-2013-731783-eventdetails.xml
7401,Mexico,1,45,32.0,96.5,25.1,71.5,1,f24-4-2013-731783-eventdetails.xml
7402,Mexico,1,45,24.6,70.3,39.1,41.0,1,f24-4-2013-731783-eventdetails.xml
7403,Mexico,1,45,39.1,41.0,35.3,13.7,1,f24-4-2013-731783-eventdetails.xml
7404,Mexico,1,45,70.7,21.3,85.2,8.9,1,f24-4-2013-731783-eventdetails.xml
7405,Brazil,1,45,18.5,89.3,34.1,96.8,1,f24-4-2013-731783-eventdetails.xml
7406,Mexico,1,45,62.7,0.0,67.7,10.4,1,f24-4-2013-731783-eventdetails.xml
7407,Mexico,1,45,67.7,10.4,63.6,0.8,1,f24-4-2013-731783-eventdetails.xml
7408,Mexico,2,45,49.4,50.1,51.5,48.8,1,f24-4-2013-731783-eventdetails.xml
7409,Mexico,2,45,51.5,48.8,43.6,48.1,1,f24-4-2013-731783-eventdetails.xml
7410,Mexico,2,45,43.8,47.2,53.0,5.8,1,f24-4-2013-731783-eventdetails.xml
7411,Mexico,2,45,51.5,6.5,52.0,18.6,1,f24-4-2013-731783-eventdetails.xml
7412,Brazil,2,45,37.4,87.4,47.2,77.6,1,f24-4-2013-731783-eventdetails.xml
7413,Brazil,2,45,47.2,77.3,38.5,84.8,1,f24-4-2013-731783-eventdetails.xml
7414,Brazil,2,45,38.6,85.3,39.6,66.7,1,f24-4-2013-731783-eventdetails.xml
7415,Brazil,2,45,52.5,47.9,61.3,11.1,1,f24-4-2013-731783-eventdetails.xml
7416,Brazil,2,45,61.7,11.1,57.7,21.3,1,f24-4-2013-731783-eventdetails.xml
7417,Brazil,2,45,60.3,34.8,58.9,68.7,1,f24-4-2013-731783-eventdetails.xml
7418,Brazil,2,45,61.1,74.2,61.5,86.3,1,f24-4-2013-731783-eventdetails.xml
7419,Brazil,2,45,61.9,88.0,66.5,96.8,1,f24-4-2013-731783-eventdetails.xml
7420,Brazil,2,45,59.1,72.9,63.9,4.0,1,f24-4-2013-731783-eventdetails.xml
7421,Brazil,2,45,68.1,4.7,82.3,42.1,0,f24-4-2013-731783-eventdetails.xml
7422,Mexico,2,45,19.3,64.3,23.5,56.3,0,f24-4-2013-731783-eventdetails.xml
7423,Brazil,2,45,73.9,34.3,76.1,32.7,0,f24-4-2013-731783-eventdetails.xml
7424,Mexico,2,45,23.9,68.5,27.7,91.5,1,f24-4-2013-731783-eventdetails.xml
7425,Mexico,2,45,27.7,91.5,36.6,68.7,1,f24-4-2013-731783-eventdetails.xml
7426,Mexico,2,45,47.0,69.4,59.2,90.6,1,f24-4-2013-731783-eventdetails.xml
7427,Mexico,2,45,58.0,94.6,59.3,93.4,0,f24-4-2013-731783-eventdetails.xml
7428,Brazil,2,46,33.8,26.1,29.3,77.8,1,f24-4-2013-731783-eventdetails.xml
7429,Brazil,2,47,29.0,79.4,42.3,89.4,1,f24-4-2013-731783-eventdetails.xml
7430,Brazil,2,47,42.2,87.8,64.8,95.2,1,f24-4-2013-731783-eventdetails.xml
7431,Brazil,2,47,60.3,90.8,68.0,91.5,1,f24-4-2013-731783-eventdetails.xml
7432,Brazil,2,47,69.4,92.0,53.7,92.1,1,f24-4-2013-731783-eventdetails.xml
7433,Brazil,2,47,54.5,92.3,35.7,87.4,1,f24-4-2013-731783-eventdetails.xml
7434,Brazil,2,47,30.2,74.4,26.5,38.3,1,f24-4-2013-731783-eventdetails.xml
7435,Brazil,2,47,26.1,34.3,33.9,4.1,1,f24-4-2013-731783-eventdetails.xml
7436,Brazil,2,47,35.5,4.6,93.0,28.1,1,f24-4-2013-731783-eventdetails.xml
7437,Brazil,2,47,94.0,27.7,95.4,52.0,0,f24-4-2013-731783-eventdetails.xml
7438,Brazil,2,48,99.5,99.5,87.3,83.6,1,f24-4-2013-731783-eventdetails.xml
7439,Brazil,2,48,86.8,83.3,93.3,90.8,1,f24-4-2013-731783-eventdetails.xml
7440,Brazil,2,48,93.1,91.7,77.8,79.7,1,f24-4-2013-731783-eventdetails.xml
7441,Mexico,2,48,5.1,43.0,57.0,29.8,0,f24-4-2013-731783-eventdetails.xml
7442,Brazil,2,49,40.7,67.9,47.1,64.0,1,f24-4-2013-731783-eventdetails.xml
7443,Brazil,2,49,47.1,64.0,58.3,64.6,1,f24-4-2013-731783-eventdetails.xml
7444,Brazil,2,49,55.3,63.9,66.6,62.0,0,f24-4-2013-731783-eventdetails.xml
7445,Mexico,2,49,67.8,59.4,73.2,68.5,0,f24-4-2013-731783-eventdetails.xml
7446,Brazil,2,49,31.5,23.3,30.2,80.2,1,f24-4-2013-731783-eventdetails.xml
7447,Brazil,2,49,39.7,87.4,49.0,73.6,1,f24-4-2013-731783-eventdetails.xml
7448,Brazil,2,49,38.6,75.4,26.5,65.1,1,f24-4-2013-731783-eventdetails.xml
7449,Brazil,2,49,26.5,65.1,31.1,69.3,1,f24-4-2013-731783-eventdetails.xml
7450,Brazil,2,49,31.1,55.7,30.2,25.6,1,f24-4-2013-731783-eventdetails.xml
7451,Brazil,2,49,31.7,30.0,30.9,67.9,1,f24-4-2013-731783-eventdetails.xml
7452,Brazil,2,49,30.9,67.9,41.2,67.3,1,f24-4-2013-731783-eventdetails.xml
7453,Brazil,2,49,43.6,78.4,44.2,92.1,1,f24-4-2013-731783-eventdetails.xml
7454,Brazil,2,49,42.4,90.9,31.6,87.1,1,f24-4-2013-731783-eventdetails.xml
7455,Brazil,2,49,31.5,87.5,28.5,65.4,1,f24-4-2013-731783-eventdetails.xml
7456,Brazil,2,49,29.6,56.3,41.5,17.4,1,f24-4-2013-731783-eventdetails.xml
7457,Brazil,2,49,42.8,17.1,44.5,33.0,1,f24-4-2013-731783-eventdetails.xml
7458,Brazil,2,49,44.5,33.0,38.3,20.0,1,f24-4-2013-731783-eventdetails.xml
7459,Brazil,2,49,36.5,20.6,28.9,57.8,1,f24-4-2013-731783-eventdetails.xml
7460,Brazil,2,49,28.9,57.8,34.3,72.4,1,f24-4-2013-731783-eventdetails.xml
7461,Brazil,2,50,27.1,63.7,20.5,56.9,1,f24-4-2013-731783-eventdetails.xml
7462,Brazil,2,50,20.5,56.9,22.6,57.3,0,f24-4-2013-731783-eventdetails.xml
7463,Mexico,2,50,62.6,60.6,54.5,50.7,1,f24-4-2013-731783-eventdetails.xml
7464,Mexico,2,50,54.5,50.7,61.0,42.7,1,f24-4-2013-731783-eventdetails.xml
7465,Mexico,2,50,62.4,30.6,68.9,8.2,1,f24-4-2013-731783-eventdetails.xml
7466,Mexico,2,50,69.8,6.2,100.0,31.6,0,f24-4-2013-731783-eventdetails.xml
7467,Brazil,2,50,5.3,57.2,61.3,65.1,1,f24-4-2013-731783-eventdetails.xml
7468,Brazil,2,50,61.3,65.1,54.6,63.9,1,f24-4-2013-731783-eventdetails.xml
7469,Brazil,2,50,52.9,60.8,52.5,16.4,1,f24-4-2013-731783-eventdetails.xml
7470,Brazil,2,50,56.3,12.6,66.3,2.6,1,f24-4-2013-731783-eventdetails.xml
7471,Brazil,2,50,68.2,8.5,56.7,11.7,1,f24-4-2013-731783-eventdetails.xml
7472,Brazil,2,51,58.6,12.8,58.6,1.7,1,f24-4-2013-731783-eventdetails.xml
7473,Brazil,2,51,58.6,1.7,76.1,2.2,0,f24-4-2013-731783-eventdetails.xml
7474,Mexico,2,51,26.8,92.9,22.5,80.8,1,f24-4-2013-731783-eventdetails.xml
7475,Mexico,2,51,22.5,80.8,35.8,68.7,1,f24-4-2013-731783-eventdetails.xml
7476,Mexico,2,51,34.7,68.8,44.3,96.2,1,f24-4-2013-731783-eventdetails.xml
7477,Mexico,2,51,37.5,92.1,29.8,97.2,1,f24-4-2013-731783-eventdetails.xml
7478,Mexico,2,51,29.9,97.1,7.2,43.6,1,f24-4-2013-731783-eventdetails.xml
7479,Mexico,2,51,12.5,30.6,54.5,20.9,0,f24-4-2013-731783-eventdetails.xml
7480,Brazil,2,51,49.7,72.3,62.7,72.6,1,f24-4-2013-731783-eventdetails.xml
7481,Mexico,2,51,45.3,18.8,33.5,9.8,1,f24-4-2013-731783-eventdetails.xml
7482,Mexico,2,51,33.8,8.3,4.3,30.1,1,f24-4-2013-731783-eventdetails.xml
7483,Mexico,2,51,4.7,31.9,21.6,2.3,1,f24-4-2013-731783-eventdetails.xml
7484,Mexico,2,51,29.4,3.5,57.9,18.3,0,f24-4-2013-731783-eventdetails.xml
7485,Brazil,2,51,40.4,78.4,56.1,89.1,1,f24-4-2013-731783-eventdetails.xml
7486,Brazil,2,51,39.3,78.8,27.0,68.7,1,f24-4-2013-731783-eventdetails.xml
7487,Brazil,2,52,27.0,68.7,34.3,75.7,1,f24-4-2013-731783-eventdetails.xml
7488,Brazil,2,52,33.9,77.5,22.8,67.8,1,f24-4-2013-731783-eventdetails.xml
7489,Brazil,2,52,27.0,71.7,67.9,59.0,1,f24-4-2013-731783-eventdetails.xml
7490,Brazil,2,52,68.7,59.1,53.6,75.9,0,f24-4-2013-731783-eventdetails.xml
7491,Mexico,2,52,48.0,22.8,34.9,11.3,1,f24-4-2013-731783-eventdetails.xml
7492,Mexico,2,52,34.6,10.6,44.7,7.0,0,f24-4-2013-731783-eventdetails.xml
7493,Brazil,2,52,56.7,87.4,73.5,85.4,0,f24-4-2013-731783-eventdetails.xml
7494,Mexico,2,52,28.7,10.1,47.0,8.8,1,f24-4-2013-731783-eventdetails.xml
7495,Mexico,2,52,53.2,11.1,58.9,28.8,1,f24-4-2013-731783-eventdetails.xml
7496,Brazil,2,52,44.7,52.4,66.7,38.5,0,f24-4-2013-731783-eventdetails.xml
7497,Mexico,2,52,34.9,58.4,42.2,50.1,1,f24-4-2013-731783-eventdetails.xml
7498,Mexico,2,52,42.2,50.1,53.9,63.4,1,f24-4-2013-731783-eventdetails.xml
7499,Mexico,2,52,65.1,69.3,78.3,88.1,1,f24-4-2013-731783-eventdetails.xml
7500,Mexico,2,52,81.9,75.3,87.5,46.9,0,f24-4-2013-731783-eventdetails.xml
7501,Mexico,2,52,67.1,38.5,63.1,49.4,1,f24-4-2013-731783-eventdetails.xml
7502,Mexico,2,52,62.4,49.1,62.8,70.5,1,f24-4-2013-731783-eventdetails.xml
7503,Mexico,2,53,99.5,99.5,95.2,66.0,1,f24-4-2013-731783-eventdetails.xml
7504,Mexico,2,53,95.2,66.0,90.4,36.6,1,f24-4-2013-731783-eventdetails.xml
7505,Mexico,2,53,90.9,38.0,89.2,47.6,0,f24-4-2013-731783-eventdetails.xml
7506,Mexico,2,53,51.0,17.0,43.9,23.4,1,f24-4-2013-731783-eventdetails.xml
7507,Mexico,2,53,43.4,23.3,53.4,7.7,1,f24-4-2013-731783-eventdetails.xml
7508,Mexico,2,53,53.7,6.1,66.6,24.3,1,f24-4-2013-731783-eventdetails.xml
7509,Mexico,2,54,72.1,29.5,78.7,35.7,1,f24-4-2013-731783-eventdetails.xml
7510,Mexico,2,54,78.7,35.7,71.1,42.7,1,f24-4-2013-731783-eventdetails.xml
7511,Mexico,2,54,72.2,42.5,66.2,53.6,1,f24-4-2013-731783-eventdetails.xml
7512,Brazil,2,54,5.2,40.1,63.8,40.1,0,f24-4-2013-731783-eventdetails.xml
7513,Mexico,2,54,40.7,64.2,43.3,82.9,1,f24-4-2013-731783-eventdetails.xml
7514,Mexico,2,54,45.9,87.7,62.0,91.4,1,f24-4-2013-731783-eventdetails.xml
7515,Mexico,2,54,65.2,79.0,69.0,52.5,1,f24-4-2013-731783-eventdetails.xml
7516,Mexico,2,54,69.0,51.8,67.8,9.1,1,f24-4-2013-731783-eventdetails.xml
7517,Mexico,2,55,75.8,5.2,71.3,16.8,1,f24-4-2013-731783-eventdetails.xml
7518,Mexico,2,55,71.2,17.4,80.2,42.1,0,f24-4-2013-731783-eventdetails.xml
7519,Brazil,2,55,20.9,59.6,72.4,67.8,0,f24-4-2013-731783-eventdetails.xml
7520,Mexico,2,55,34.5,33.4,38.9,68.1,1,f24-4-2013-731783-eventdetails.xml
7521,Mexico,2,55,44.3,67.9,83.1,5.0,1,f24-4-2013-731783-eventdetails.xml
7522,Mexico,2,55,71.7,4.4,63.5,15.2,1,f24-4-2013-731783-eventdetails.xml
7523,Mexico,2,55,63.5,15.2,75.2,10.9,1,f24-4-2013-731783-eventdetails.xml
7524,Brazil,2,56,14.8,50.4,67.5,41.8,0,f24-4-2013-731783-eventdetails.xml
7525,Mexico,2,56,32.0,56.0,52.6,49.0,1,f24-4-2013-731783-eventdetails.xml
7526,Brazil,2,56,38.5,58.8,72.7,38.3,0,f24-4-2013-731783-eventdetails.xml
7527,Mexico,2,56,33.8,50.3,39.9,63.0,1,f24-4-2013-731783-eventdetails.xml
7528,Mexico,2,56,39.9,63.0,35.9,53.3,1,f24-4-2013-731783-eventdetails.xml
7529,Mexico,2,56,35.9,53.3,34.2,63.0,1,f24-4-2013-731783-eventdetails.xml
7530,Mexico,2,56,34.2,63.0,23.5,36.4,1,f24-4-2013-731783-eventdetails.xml
7531,Mexico,2,56,23.5,36.4,40.0,21.2,1,f24-4-2013-731783-eventdetails.xml
7532,Mexico,2,56,40.0,20.0,45.5,28.8,1,f24-4-2013-731783-eventdetails.xml
7533,Mexico,2,56,45.5,28.8,53.4,12.3,1,f24-4-2013-731783-eventdetails.xml
7534,Mexico,2,56,81.1,5.2,78.8,18.6,1,f24-4-2013-731783-eventdetails.xml
7535,Brazil,2,57,5.4,45.2,63.9,43.6,0,f24-4-2013-731783-eventdetails.xml
7536,Mexico,2,57,43.5,56.1,48.3,60.5,0,f24-4-2013-731783-eventdetails.xml
7537,Brazil,2,57,54.4,41.9,62.3,50.0,1,f24-4-2013-731783-eventdetails.xml
7538,Brazil,2,57,62.2,50.0,66.2,41.5,1,f24-4-2013-731783-eventdetails.xml
7539,Brazil,2,57,66.6,41.5,60.9,37.3,1,f24-4-2013-731783-eventdetails.xml
7540,Brazil,2,57,60.5,37.1,68.7,37.0,0,f24-4-2013-731783-eventdetails.xml
7541,Mexico,2,57,28.6,63.9,31.5,81.2,1,f24-4-2013-731783-eventdetails.xml
7542,Mexico,2,57,31.4,82.0,59.8,86.0,0,f24-4-2013-731783-eventdetails.xml
7543,Brazil,2,57,35.0,16.8,45.1,21.5,1,f24-4-2013-731783-eventdetails.xml
7544,Brazil,2,57,39.3,4.0,36.0,11.9,1,f24-4-2013-731783-eventdetails.xml
7545,Brazil,2,57,36.0,11.9,42.5,5.9,1,f24-4-2013-731783-eventdetails.xml
7546,Brazil,2,57,44.6,9.7,54.1,87.8,1,f24-4-2013-731783-eventdetails.xml
7547,Brazil,2,57,48.4,87.5,29.3,69.6,1,f24-4-2013-731783-eventdetails.xml
7548,Brazil,2,57,29.3,69.6,56.7,89.1,1,f24-4-2013-731783-eventdetails.xml
7549,Brazil,2,58,62.5,90.1,71.1,96.4,1,f24-4-2013-731783-eventdetails.xml
7550,Brazil,2,58,70.1,95.6,68.2,92.1,1,f24-4-2013-731783-eventdetails.xml
7551,Brazil,2,58,63.4,75.6,71.2,74.1,1,f24-4-2013-731783-eventdetails.xml
7552,Brazil,2,58,68.2,68.0,96.6,51.8,0,f24-4-2013-731783-eventdetails.xml
7553,Mexico,2,58,15.3,50.3,33.0,8.6,1,f24-4-2013-731783-eventdetails.xml
7554,Mexico,2,59,32.8,8.5,13.2,31.8,1,f24-4-2013-731783-eventdetails.xml
7555,Mexico,2,59,14.2,30.9,8.2,58.1,1,f24-4-2013-731783-eventdetails.xml
7556,Mexico,2,59,9.7,57.3,43.6,96.9,1,f24-4-2013-731783-eventdetails.xml
7557,Mexico,2,59,43.6,96.9,44.6,69.0,1,f24-4-2013-731783-eventdetails.xml
7558,Mexico,2,59,44.7,68.1,53.7,77.0,1,f24-4-2013-731783-eventdetails.xml
7559,Mexico,2,59,53.7,77.0,48.0,51.8,1,f24-4-2013-731783-eventdetails.xml
7560,Mexico,2,59,53.1,41.5,61.1,1.9,1,f24-4-2013-731783-eventdetails.xml
7561,Mexico,2,59,63.0,5.3,47.5,12.5,1,f24-4-2013-731783-eventdetails.xml
7562,Mexico,2,59,47.2,14.1,38.6,33.9,1,f24-4-2013-731783-eventdetails.xml
7563,Mexico,2,59,52.5,28.5,70.8,46.7,1,f24-4-2013-731783-eventdetails.xml
7564,Mexico,2,59,71.6,47.3,68.9,43.7,1,f24-4-2013-731783-eventdetails.xml
7565,Mexico,2,59,70.9,47.8,72.1,64.0,1,f24-4-2013-731783-eventdetails.xml
7566,Brazil,2,60,5.4,56.7,57.8,77.6,0,f24-4-2013-731783-eventdetails.xml
7567,Mexico,2,60,44.3,27.3,32.1,23.1,1,f24-4-2013-731783-eventdetails.xml
7568,Mexico,2,60,32.1,23.1,33.4,39.4,1,f24-4-2013-731783-eventdetails.xml
7569,Mexico,2,60,33.4,39.4,43.3,25.8,1,f24-4-2013-731783-eventdetails.xml
7570,Mexico,2,60,55.4,2.5,60.7,2.9,0,f24-4-2013-731783-eventdetails.xml
7571,Mexico,2,60,57.8,0.0,63.9,5.9,1,f24-4-2013-731783-eventdetails.xml
7572,Mexico,2,60,63.9,5.9,54.1,2.0,1,f24-4-2013-731783-eventdetails.xml
7573,Mexico,2,60,51.0,6.5,40.6,30.3,1,f24-4-2013-731783-eventdetails.xml
7574,Mexico,2,60,46.0,30.7,67.7,33.3,1,f24-4-2013-731783-eventdetails.xml
7575,Mexico,2,60,67.7,33.3,72.2,26.4,1,f24-4-2013-731783-eventdetails.xml
7576,Mexico,2,60,72.2,26.4,99.2,27.0,1,f24-4-2013-731783-eventdetails.xml
7577,Mexico,2,60,99.2,27.0,93.6,44.9,0,f24-4-2013-731783-eventdetails.xml
7578,Brazil,2,61,10.9,54.5,71.5,58.7,0,f24-4-2013-731783-eventdetails.xml
7579,Mexico,2,63,5.1,39.2,53.1,15.8,1,f24-4-2013-731783-eventdetails.xml
7580,Mexico,2,63,53.1,15.8,64.3,4.3,1,f24-4-2013-731783-eventdetails.xml
7581,Mexico,2,63,67.0,5.2,63.6,26.1,0,f24-4-2013-731783-eventdetails.xml
7582,Brazil,2,63,46.1,46.7,43.8,25.6,1,f24-4-2013-731783-eventdetails.xml
7583,Brazil,2,63,70.1,13.4,79.2,2.3,1,f24-4-2013-731783-eventdetails.xml
7584,Brazil,2,63,80.3,2.5,82.1,7.6,0,f24-4-2013-731783-eventdetails.xml
7585,Brazil,2,63,80.4,0.0,71.5,7.4,1,f24-4-2013-731783-eventdetails.xml
7586,Brazil,2,63,72.1,53.9,72.3,63.9,1,f24-4-2013-731783-eventdetails.xml
7587,Brazil,2,63,82.6,75.1,90.7,48.1,0,f24-4-2013-731783-eventdetails.xml
7588,Mexico,2,64,17.9,33.0,40.9,40.4,1,f24-4-2013-731783-eventdetails.xml
7589,Mexico,2,64,40.9,40.4,30.4,28.5,1,f24-4-2013-731783-eventdetails.xml
7590,Mexico,2,64,40.9,8.3,56.0,1.6,1,f24-4-2013-731783-eventdetails.xml
7591,Mexico,2,64,56.0,1.6,58.8,16.5,1,f24-4-2013-731783-eventdetails.xml
7592,Mexico,2,64,58.8,16.5,60.9,1.9,1,f24-4-2013-731783-eventdetails.xml
7593,Mexico,2,64,59.8,5.6,48.4,57.8,1,f24-4-2013-731783-eventdetails.xml
7594,Mexico,2,65,63.5,70.6,71.7,95.3,1,f24-4-2013-731783-eventdetails.xml
7595,Mexico,2,65,72.1,96.5,88.8,96.2,1,f24-4-2013-731783-eventdetails.xml
7596,Mexico,2,65,87.0,97.5,73.1,97.8,1,f24-4-2013-731783-eventdetails.xml
7597,Mexico,2,65,72.3,100.0,80.3,93.0,1,f24-4-2013-731783-eventdetails.xml
7598,Mexico,2,65,80.1,95.9,90.8,84.4,0,f24-4-2013-731783-eventdetails.xml
7599,Brazil,2,65,9.0,8.3,10.9,7.9,0,f24-4-2013-731783-eventdetails.xml
7600,Mexico,2,65,81.8,96.8,67.4,92.0,1,f24-4-2013-731783-eventdetails.xml
7601,Mexico,2,65,67.4,92.0,80.7,91.1,1,f24-4-2013-731783-eventdetails.xml
7602,Mexico,2,65,80.1,90.9,80.1,88.6,0,f24-4-2013-731783-eventdetails.xml
7603,Brazil,2,65,25.9,14.9,34.6,5.9,1,f24-4-2013-731783-eventdetails.xml
7604,Brazil,2,65,42.8,14.3,47.8,56.1,0,f24-4-2013-731783-eventdetails.xml
7605,Mexico,2,66,48.5,45.7,56.8,80.5,1,f24-4-2013-731783-eventdetails.xml
7606,Mexico,2,66,56.8,80.5,65.6,96.9,1,f24-4-2013-731783-eventdetails.xml
7607,Mexico,2,66,93.0,88.0,91.6,58.7,0,f24-4-2013-731783-eventdetails.xml
7608,Mexico,2,66,80.2,100.0,73.6,97.5,1,f24-4-2013-731783-eventdetails.xml
7609,Mexico,2,66,70.4,96.6,57.9,93.5,1,f24-4-2013-731783-eventdetails.xml
7610,Mexico,2,66,57.0,94.7,71.2,95.9,1,f24-4-2013-731783-eventdetails.xml
7611,Mexico,2,66,71.2,95.9,59.1,88.6,1,f24-4-2013-731783-eventdetails.xml
7612,Mexico,2,66,59.1,87.5,63.2,70.2,0,f24-4-2013-731783-eventdetails.xml
7613,Brazil,2,66,47.7,39.5,65.6,51.6,1,f24-4-2013-731783-eventdetails.xml
7614,Brazil,2,66,66.0,50.9,70.9,49.1,0,f24-4-2013-731783-eventdetails.xml
7615,Brazil,2,66,48.4,50.0,56.0,76.9,1,f24-4-2013-731783-eventdetails.xml
7616,Brazil,2,66,58.1,77.0,65.4,94.1,1,f24-4-2013-731783-eventdetails.xml
7617,Brazil,2,66,64.9,89.3,62.4,72.1,1,f24-4-2013-731783-eventdetails.xml
7618,Brazil,2,66,63.8,69.9,64.2,12.2,1,f24-4-2013-731783-eventdetails.xml
7619,Brazil,2,66,66.2,12.5,80.1,14.6,1,f24-4-2013-731783-eventdetails.xml
7620,Brazil,2,66,79.9,14.0,94.1,20.3,1,f24-4-2013-731783-eventdetails.xml
7621,Mexico,2,67,14.0,100.0,32.6,84.7,1,f24-4-2013-731783-eventdetails.xml
7622,Mexico,2,67,38.2,86.0,31.0,95.7,0,f24-4-2013-731783-eventdetails.xml
7623,Brazil,2,67,71.0,5.3,71.2,18.3,1,f24-4-2013-731783-eventdetails.xml
