,team,half,min,x_start,y_start,type_def,game
364,Netherlands,2,92,39.84,54.56,Tackle,Australia vs Netherlands
365,Australia,2,92,82.55999999999999,24.0,Tackle,Australia vs Netherlands
366,Netherlands,2,92,29.52,4.4799999999999995,Tackle,Australia vs Netherlands
367,Uruguay,1,1,19.32,76.64,Tackle,Uruguay vs England
368,Uruguay,1,2,76.8,18.48,Tackle,Uruguay vs England
369,Uruguay,1,3,73.92,76.16000000000001,Tackle,Uruguay vs England
370,England,1,3,9.36,4.64,Tackle,Uruguay vs England
371,Uruguay,1,3,82.2,67.84,Tackle,Uruguay vs England
372,England,1,7,33.12,77.60000000000001,Tackle,Uruguay vs England
373,Uruguay,1,7,71.28,5.68,Tackle,Uruguay vs England
374,England,1,7,49.68,67.36,Tackle,Uruguay vs England
375,Uruguay,1,10,40.559999999999995,76.48,Tackle,Uruguay vs England
376,Uruguay,1,16,69.12,72.0,Tackle,Uruguay vs England
377,Uruguay,1,16,28.679999999999996,40.800000000000004,Tackle,Uruguay vs England
378,Uruguay,1,18,28.92,8.56,Tackle,Uruguay vs England
379,Uruguay,1,21,55.68,71.76,Tackle,Uruguay vs England
380,Uruguay,1,22,38.76,12.240000000000002,Tackle,Uruguay vs England
381,Uruguay,1,25,65.04,20.240000000000002,Tackle,Uruguay vs England
382,Uruguay,1,29,44.279999999999994,12.48,Tackle,Uruguay vs England
383,Uruguay,1,32,82.44,60.720000000000006,Tackle,Uruguay vs England
384,Uruguay,1,34,22.439999999999998,3.6799999999999997,Tackle,Uruguay vs England
385,England,1,37,87.36,76.64,Tackle,Uruguay vs England
386,Uruguay,1,37,33.36,76.32000000000001,Tackle,Uruguay vs England
387,England,1,38,64.8,33.760000000000005,Tackle,Uruguay vs England
388,Uruguay,1,39,36.36,5.84,Tackle,Uruguay vs England
389,Uruguay,1,44,19.2,3.6,Tackle,Uruguay vs England
390,England,1,44,72.72,34.56,Tackle,Uruguay vs England
391,England,1,45,39.48,13.840000000000002,Tackle,Uruguay vs England
392,England,2,49,21.599999999999998,77.92000000000002,Tackle,Uruguay vs England
393,England,2,51,31.56,19.680000000000003,Tackle,Uruguay vs England
394,Uruguay,2,52,39.35999999999999,77.52000000000001,Tackle,Uruguay vs England
395,Uruguay,2,52,12.96,14.880000000000003,Tackle,Uruguay vs England
396,England,2,53,114.48,24.880000000000003,Tackle,Uruguay vs England
397,Uruguay,2,56,79.2,3.84,Tackle,Uruguay vs England
398,Uruguay,2,59,29.759999999999998,3.2,Tackle,Uruguay vs England
399,Uruguay,2,62,29.639999999999997,76.32000000000001,Tackle,Uruguay vs England
400,England,2,65,88.32,76.96000000000001,Tackle,Uruguay vs England
401,Uruguay,2,65,31.92,1.7600000000000002,Tackle,Uruguay vs England
402,Uruguay,2,65,56.4,38.480000000000004,Tackle,Uruguay vs England
403,Uruguay,2,66,12.839999999999998,57.760000000000005,Tackle,Uruguay vs England
404,Uruguay,2,66,22.2,70.24,Tackle,Uruguay vs England
405,England,2,74,8.16,66.88,Tackle,Uruguay vs England
406,Uruguay,2,76,51.12,8.959999999999999,Tackle,Uruguay vs England
407,England,2,78,26.16,32.72,Tackle,Uruguay vs England
408,England,2,81,19.56,76.16000000000001,Tackle,Uruguay vs England
409,England,2,88,3.7199999999999998,2.2399999999999998,Tackle,Uruguay vs England
410,Uruguay,2,92,47.04,64.0,Tackle,Uruguay vs England
411,Uruguay,2,93,37.199999999999996,22.64,Tackle,Uruguay vs England
412,Costa Rica,1,3,26.04,49.760000000000005,Tackle,Italy vs Costa Rica
413,Costa Rica,1,5,50.52,16.56,Tackle,Italy vs Costa Rica
414,Italy,1,5,27.36,30.560000000000002,Tackle,Italy vs Costa Rica
415,Costa Rica,1,8,12.48,9.520000000000001,Tackle,Italy vs Costa Rica
416,Italy,1,10,72.24,77.44,Tackle,Italy vs Costa Rica
417,Italy,1,10,35.879999999999995,61.2,Tackle,Italy vs Costa Rica
418,Italy,1,12,54.12,3.6799999999999997,Tackle,Italy vs Costa Rica
419,Italy,1,13,58.32,56.0,Tackle,Italy vs Costa Rica
420,Costa Rica,1,16,27.12,69.76,Tackle,Italy vs Costa Rica
421,Costa Rica,1,21,18.0,29.200000000000003,Tackle,Italy vs Costa Rica
422,Costa Rica,1,22,9.96,59.28,Tackle,Italy vs Costa Rica
423,Costa Rica,1,25,43.92,47.2,Tackle,Italy vs Costa Rica
424,Costa Rica,1,26,31.679999999999996,77.60000000000001,Tackle,Italy vs Costa Rica
425,Costa Rica,1,27,67.67999999999999,76.16000000000001,Tackle,Italy vs Costa Rica
426,Costa Rica,1,28,70.67999999999999,24.96,Tackle,Italy vs Costa Rica
427,Costa Rica,1,35,70.32,50.56,Tackle,Italy vs Costa Rica
428,Costa Rica,1,40,73.2,54.24,Tackle,Italy vs Costa Rica
429,Costa Rica,2,46,5.76,13.92,Tackle,Italy vs Costa Rica
430,Costa Rica,2,46,18.599999999999998,43.04,Tackle,Italy vs Costa Rica
431,Italy,2,48,5.159999999999999,18.72,Tackle,Italy vs Costa Rica
432,Italy,2,53,78.96,18.880000000000003,Tackle,Italy vs Costa Rica
433,Costa Rica,2,54,34.32,56.48,Tackle,Italy vs Costa Rica
434,Costa Rica,2,55,42.48,13.52,Tackle,Italy vs Costa Rica
435,Italy,2,57,12.360000000000001,2.72,Tackle,Italy vs Costa Rica
436,Italy,2,57,5.28,1.6,Tackle,Italy vs Costa Rica
437,Costa Rica,2,58,29.279999999999998,28.0,Tackle,Italy vs Costa Rica
438,Costa Rica,2,60,34.92,3.44,Tackle,Italy vs Costa Rica
439,Italy,2,60,50.4,40.64,Tackle,Italy vs Costa Rica
440,Costa Rica,2,71,27.36,58.56,Tackle,Italy vs Costa Rica
441,Italy,2,72,8.16,7.5200000000000005,Tackle,Italy vs Costa Rica
442,Italy,2,74,27.12,77.76,Tackle,Italy vs Costa Rica
443,Costa Rica,2,76,75.12,26.24,Tackle,Italy vs Costa Rica
444,Italy,2,76,18.24,50.64,Tackle,Italy vs Costa Rica
445,Costa Rica,2,82,23.16,4.08,Tackle,Italy vs Costa Rica
446,Costa Rica,2,82,54.24,36.0,Tackle,Italy vs Costa Rica
447,Italy,2,82,26.16,77.04,Tackle,Italy vs Costa Rica
448,Costa Rica,2,92,40.08,60.64,Tackle,Italy vs Costa Rica
449,Costa Rica,2,93,28.08,56.800000000000004,Tackle,Italy vs Costa Rica
450,Iran,1,1,47.52,26.72,Tackle,Argentina vs Iran
451,Argentina,1,1,44.279999999999994,67.60000000000001,Tackle,Argentina vs Iran
452,Argentina,1,2,47.04,77.92000000000002,Tackle,Argentina vs Iran
453,Iran,1,2,76.32,2.8800000000000003,Tackle,Argentina vs Iran
454,Iran,1,4,16.56,71.36,Tackle,Argentina vs Iran
455,Iran,1,5,9.0,48.0,Tackle,Argentina vs Iran
456,Argentina,1,6,38.76,72.0,Tackle,Argentina vs Iran
457,Iran,1,10,36.0,54.56,Tackle,Argentina vs Iran
458,Argentina,1,10,85.68,39.760000000000005,Tackle,Argentina vs Iran
459,Argentina,1,10,78.71999999999998,52.48,Tackle,Argentina vs Iran
460,Argentina,1,16,8.4,68.96000000000001,Tackle,Argentina vs Iran
461,Argentina,1,17,37.8,47.68000000000001,Tackle,Argentina vs Iran
462,Argentina,1,18,77.04,57.92000000000001,Tackle,Argentina vs Iran
463,Iran,1,20,33.36,76.80000000000001,Tackle,Argentina vs Iran
464,Iran,1,20,24.96,77.84,Tackle,Argentina vs Iran
465,Argentina,1,25,50.879999999999995,73.76,Tackle,Argentina vs Iran
466,Iran,1,25,11.28,25.28,Tackle,Argentina vs Iran
467,Iran,1,28,32.879999999999995,67.28,Tackle,Argentina vs Iran
468,Iran,1,30,26.16,41.760000000000005,Tackle,Argentina vs Iran
469,Iran,1,33,44.879999999999995,59.84,Tackle,Argentina vs Iran
470,Argentina,1,37,80.88000000000001,65.67999999999999,Tackle,Argentina vs Iran
471,Iran,1,38,34.32,77.28,Tackle,Argentina vs Iran
472,Argentina,1,38,87.6,3.6799999999999997,Tackle,Argentina vs Iran
473,Iran,1,42,8.88,56.96000000000001,Tackle,Argentina vs Iran
474,Argentina,1,43,60.48,34.88,Tackle,Argentina vs Iran
475,Iran,1,43,39.12,9.440000000000001,Tackle,Argentina vs Iran
476,Argentina,2,45,54.0,12.96,Tackle,Argentina vs Iran
477,Iran,2,51,34.32,76.64,Tackle,Argentina vs Iran
478,Iran,2,51,41.16,77.36000000000001,Tackle,Argentina vs Iran
479,Iran,2,56,29.52,64.4,Tackle,Argentina vs Iran
480,Argentina,2,60,15.12,3.28,Tackle,Argentina vs Iran
481,Iran,2,61,24.479999999999997,51.84,Tackle,Argentina vs Iran
482,Argentina,2,63,9.839999999999998,42.160000000000004,Tackle,Argentina vs Iran
483,Argentina,2,64,14.639999999999999,73.67999999999999,Tackle,Argentina vs Iran
484,Argentina,2,66,29.759999999999998,20.080000000000002,Tackle,Argentina vs Iran
485,Argentina,2,68,78.71999999999998,3.3600000000000003,Tackle,Argentina vs Iran
486,Iran,2,68,10.68,60.160000000000004,Tackle,Argentina vs Iran
487,Iran,2,74,27.720000000000002,31.360000000000003,Tackle,Argentina vs Iran
488,Argentina,2,78,56.64,52.0,Tackle,Argentina vs Iran
489,Iran,2,81,8.28,58.64,Tackle,Argentina vs Iran
490,Argentina,2,88,35.04,14.880000000000003,Tackle,Argentina vs Iran
491,Iran,2,89,27.599999999999998,31.84,Tackle,Argentina vs Iran
492,Argentina,2,89,75.6,47.04,Tackle,Argentina vs Iran
493,Germany,1,5,55.199999999999996,20.560000000000002,Tackle,Germany vs Ghana
494,Germany,1,8,71.75999999999999,77.12,Tackle,Germany vs Ghana
495,Ghana,1,9,35.52,58.879999999999995,Tackle,Germany vs Ghana
496,Germany,1,15,85.68,11.040000000000001,Tackle,Germany vs Ghana
497,Ghana,1,17,67.44,3.6,Tackle,Germany vs Ghana
498,Germany,1,17,42.48,33.6,Tackle,Germany vs Ghana
499,Germany,1,17,63.35999999999999,19.040000000000003,Tackle,Germany vs Ghana
500,Germany,1,18,23.4,61.36000000000001,Tackle,Germany vs Ghana
501,Germany,1,20,67.2,50.56,Tackle,Germany vs Ghana
502,Ghana,1,20,33.36,24.16,Tackle,Germany vs Ghana
503,Ghana,1,22,27.720000000000002,11.120000000000001,Tackle,Germany vs Ghana
504,Germany,1,24,85.08,14.719999999999999,Tackle,Germany vs Ghana
505,Ghana,1,24,14.639999999999999,3.9200000000000004,Tackle,Germany vs Ghana
506,Germany,1,29,18.24,57.04,Tackle,Germany vs Ghana
507,Germany,1,31,22.439999999999998,55.760000000000005,Tackle,Germany vs Ghana
508,Ghana,1,40,24.479999999999997,77.12,Tackle,Germany vs Ghana
509,Ghana,1,43,69.84,30.72,Tackle,Germany vs Ghana
510,Germany,1,43,49.08,73.52000000000001,Tackle,Germany vs Ghana
511,Germany,1,44,21.36,78.4,Tackle,Germany vs Ghana
512,Germany,2,46,37.199999999999996,74.08,Tackle,Germany vs Ghana
513,Germany,2,59,46.08,22.560000000000002,Tackle,Germany vs Ghana
514,Germany,2,62,16.56,58.08,Tackle,Germany vs Ghana
515,Ghana,2,64,28.56,57.44,Tackle,Germany vs Ghana
516,Ghana,2,65,14.28,57.68,Tackle,Germany vs Ghana
517,Ghana,2,66,40.440000000000005,31.04,Tackle,Germany vs Ghana
518,Germany,2,79,7.319999999999999,68.08,Tackle,Germany vs Ghana
519,Germany,2,84,34.8,58.800000000000004,Tackle,Germany vs Ghana
520,Ghana,2,87,45.84,5.04,Tackle,Germany vs Ghana
521,Ghana,2,87,50.64,3.04,Tackle,Germany vs Ghana
522,Ghana,2,88,36.12,24.560000000000002,Tackle,Germany vs Ghana
523,Germany,2,90,104.75999999999999,23.040000000000003,Tackle,Germany vs Ghana
524,Germany,2,91,49.440000000000005,77.44,Tackle,Germany vs Ghana
525,South Korea,1,5,75.84,23.840000000000003,Tackle,South Korea vs Algeria
526,Algeria,1,5,41.04,53.6,Tackle,South Korea vs Algeria
527,Algeria,1,5,46.92,32.24,Tackle,South Korea vs Algeria
528,Algeria,1,9,78.71999999999998,71.84,Tackle,South Korea vs Algeria
529,Algeria,1,9,56.279999999999994,76.08,Tackle,South Korea vs Algeria
530,Algeria,1,10,10.56,22.880000000000003,Tackle,South Korea vs Algeria
531,South Korea,1,12,80.88000000000001,34.080000000000005,Tackle,South Korea vs Algeria
532,Algeria,1,12,16.08,20.72,Tackle,South Korea vs Algeria
533,Algeria,1,18,46.32,34.800000000000004,Tackle,South Korea vs Algeria
534,Algeria,1,19,66.36,44.480000000000004,Tackle,South Korea vs Algeria
535,South Korea,1,20,36.12,39.28,Tackle,South Korea vs Algeria
536,South Korea,1,22,58.08,34.800000000000004,Tackle,South Korea vs Algeria
537,Algeria,1,23,54.0,2.08,Tackle,South Korea vs Algeria
538,Algeria,1,26,56.4,38.72,Tackle,South Korea vs Algeria
539,South Korea,1,32,33.12,5.04,Tackle,South Korea vs Algeria
540,Algeria,1,34,37.44,27.360000000000003,Tackle,South Korea vs Algeria
541,Algeria,1,38,33.6,75.04,Tackle,South Korea vs Algeria
542,Algeria,1,39,21.599999999999998,24.64,Tackle,South Korea vs Algeria
543,Algeria,1,39,13.68,69.76,Tackle,South Korea vs Algeria
544,South Korea,1,43,32.4,2.72,Tackle,South Korea vs Algeria
545,Algeria,2,45,41.76,42.56,Tackle,South Korea vs Algeria
546,Algeria,2,48,16.439999999999998,26.160000000000004,Tackle,South Korea vs Algeria
547,South Korea,2,48,65.16,75.36,Tackle,South Korea vs Algeria
548,South Korea,2,53,36.72,76.48,Tackle,South Korea vs Algeria
549,South Korea,2,54,75.6,10.16,Tackle,South Korea vs Algeria
550,Algeria,2,55,60.959999999999994,17.6,Tackle,South Korea vs Algeria
551,Algeria,2,63,2.16,65.44,Tackle,South Korea vs Algeria
552,South Korea,2,69,31.32,8.08,Tackle,South Korea vs Algeria
553,Algeria,2,71,8.88,35.36000000000001,Tackle,South Korea vs Algeria
554,South Korea,2,74,30.96,1.92,Tackle,South Korea vs Algeria
555,South Korea,2,77,11.4,6.800000000000001,Tackle,South Korea vs Algeria
556,Algeria,2,80,3.84,68.0,Tackle,South Korea vs Algeria
557,South Korea,2,81,90.0,1.2000000000000002,Tackle,South Korea vs Algeria
558,South Korea,2,88,73.55999999999999,2.4000000000000004,Tackle,South Korea vs Algeria
559,Algeria,2,89,30.24,58.400000000000006,Tackle,South Korea vs Algeria
560,South Korea,2,89,77.28,24.080000000000002,Tackle,South Korea vs Algeria
561,South Korea,2,92,57.24,63.84,Tackle,South Korea vs Algeria
562,Algeria,2,93,84.11999999999999,10.4,Tackle,South Korea vs Algeria
563,South Korea,2,93,1.92,76.64,Tackle,South Korea vs Algeria
564,Cameroon,1,3,20.639999999999997,75.12,Tackle,Cameroon vs Brazil
565,Brazil,1,3,88.55999999999999,1.2000000000000002,Tackle,Cameroon vs Brazil
566,Brazil,1,4,60.959999999999994,26.72,Tackle,Cameroon vs Brazil
567,Cameroon,1,4,70.55999999999999,29.680000000000003,Tackle,Cameroon vs Brazil
568,Brazil,1,4,7.919999999999999,5.760000000000001,Tackle,Cameroon vs Brazil
569,Cameroon,1,5,28.799999999999997,66.24,Tackle,Cameroon vs Brazil
570,Cameroon,1,6,36.48,7.840000000000001,Tackle,Cameroon vs Brazil
571,Brazil,1,8,6.0,60.160000000000004,Tackle,Cameroon vs Brazil
572,Brazil,1,9,28.56,20.96,Tackle,Cameroon vs Brazil
573,Brazil,1,10,40.32,1.92,Tackle,Cameroon vs Brazil
574,Brazil,1,16,80.39999999999999,75.52000000000001,Tackle,Cameroon vs Brazil
575,Cameroon,1,20,28.799999999999997,18.400000000000002,Tackle,Cameroon vs Brazil
576,Brazil,1,20,97.91999999999999,73.44,Tackle,Cameroon vs Brazil
577,Cameroon,1,21,76.8,5.6000000000000005,Tackle,Cameroon vs Brazil
578,Cameroon,1,29,66.47999999999999,67.36,Tackle,Cameroon vs Brazil
579,Brazil,1,30,15.839999999999998,7.040000000000001,Tackle,Cameroon vs Brazil
580,Brazil,1,37,58.32,5.5200000000000005,Tackle,Cameroon vs Brazil
581,Cameroon,1,41,72.96,66.08,Tackle,Cameroon vs Brazil
582,Cameroon,1,41,49.32,24.16,Tackle,Cameroon vs Brazil
583,Brazil,1,41,45.48,48.0,Tackle,Cameroon vs Brazil
584,Cameroon,1,42,78.71999999999998,29.28,Tackle,Cameroon vs Brazil
585,Brazil,2,46,63.24,40.24,Tackle,Cameroon vs Brazil
586,Cameroon,2,46,15.719999999999999,42.800000000000004,Tackle,Cameroon vs Brazil
587,Cameroon,2,50,27.12,68.96000000000001,Tackle,Cameroon vs Brazil
588,Brazil,2,52,42.0,53.28,Tackle,Cameroon vs Brazil
589,Cameroon,2,52,32.64,37.92,Tackle,Cameroon vs Brazil
590,Brazil,2,52,73.8,61.44,Tackle,Cameroon vs Brazil
591,Cameroon,2,52,38.16,22.560000000000002,Tackle,Cameroon vs Brazil
592,Brazil,2,53,75.96,7.2,Tackle,Cameroon vs Brazil
593,Brazil,2,56,25.2,6.800000000000001,Tackle,Cameroon vs Brazil
594,Brazil,2,56,40.559999999999995,38.88,Tackle,Cameroon vs Brazil
595,Cameroon,2,56,75.47999999999999,40.800000000000004,Tackle,Cameroon vs Brazil
596,Brazil,2,61,54.35999999999999,3.2,Tackle,Cameroon vs Brazil
597,Cameroon,2,62,65.75999999999999,42.480000000000004,Tackle,Cameroon vs Brazil
598,Brazil,2,63,53.76,4.4799999999999995,Tackle,Cameroon vs Brazil
599,Brazil,2,64,54.959999999999994,10.48,Tackle,Cameroon vs Brazil
600,Brazil,2,64,31.56,73.28,Tackle,Cameroon vs Brazil
601,Brazil,2,64,32.64,76.0,Tackle,Cameroon vs Brazil
602,Brazil,2,65,51.24,70.0,Tackle,Cameroon vs Brazil
603,Brazil,2,68,54.84,25.12,Tackle,Cameroon vs Brazil
604,Brazil,2,68,70.08,76.16000000000001,Tackle,Cameroon vs Brazil
605,Cameroon,2,69,28.439999999999998,42.800000000000004,Tackle,Cameroon vs Brazil
606,Brazil,2,69,13.319999999999999,13.76,Tackle,Cameroon vs Brazil
607,Cameroon,2,77,36.239999999999995,7.440000000000001,Tackle,Cameroon vs Brazil
608,Brazil,2,79,31.439999999999998,29.84,Tackle,Cameroon vs Brazil
609,Brazil,2,79,29.759999999999998,53.92000000000001,Tackle,Cameroon vs Brazil
610,Brazil,2,94,2.88,59.28,Tackle,Cameroon vs Brazil
611,Spain,1,0,18.119999999999997,1.8399999999999999,Tackle,Australia vs Spain
612,Spain,1,5,36.12,18.32,Tackle,Australia vs Spain
613,Australia,1,7,65.52,66.24,Tackle,Australia vs Spain
614,Spain,1,12,21.720000000000002,60.96000000000001,Tackle,Australia vs Spain
615,Spain,1,14,77.04,5.920000000000001,Tackle,Australia vs Spain
616,Spain,1,16,35.879999999999995,33.36000000000001,Tackle,Australia vs Spain
617,Australia,1,16,24.84,33.839999999999996,Tackle,Australia vs Spain
618,Spain,1,21,31.679999999999996,75.04,Tackle,Australia vs Spain
619,Spain,1,24,27.479999999999997,32.800000000000004,Tackle,Australia vs Spain
620,Australia,1,24,23.52,34.64,Tackle,Australia vs Spain
621,Spain,1,27,20.52,76.48,Tackle,Australia vs Spain
622,Australia,1,32,3.9599999999999995,13.280000000000001,Tackle,Australia vs Spain
623,Spain,1,32,47.04,5.920000000000001,Tackle,Australia vs Spain
624,Spain,1,33,67.2,64.0,Tackle,Australia vs Spain
625,Spain,2,52,52.440000000000005,73.52000000000001,Tackle,Australia vs Spain
626,Spain,2,54,44.16,61.04,Tackle,Australia vs Spain
627,Spain,2,57,72.0,51.36000000000001,Tackle,Australia vs Spain
628,Spain,2,57,7.4399999999999995,29.84,Tackle,Australia vs Spain
629,Spain,2,60,10.799999999999999,10.88,Tackle,Australia vs Spain
630,Spain,2,60,11.639999999999999,6.16,Tackle,Australia vs Spain
631,Australia,2,61,67.67999999999999,34.4,Tackle,Australia vs Spain
632,Spain,2,63,90.6,47.120000000000005,Tackle,Australia vs Spain
633,Spain,2,64,41.279999999999994,76.72000000000001,Tackle,Australia vs Spain
634,Spain,2,68,34.8,38.24,Tackle,Australia vs Spain
635,Australia,2,68,74.39999999999999,73.28,Tackle,Australia vs Spain
636,Spain,2,68,23.04,1.6,Tackle,Australia vs Spain
637,Spain,2,69,47.279999999999994,72.16000000000001,Tackle,Australia vs Spain
638,Spain,2,71,45.12,78.96000000000001,Tackle,Australia vs Spain
639,Spain,2,73,6.0,77.52000000000001,Tackle,Australia vs Spain
640,Spain,2,75,26.279999999999998,30.24,Tackle,Australia vs Spain
641,Spain,2,75,36.12,66.32000000000001,Tackle,Australia vs Spain
642,Spain,2,76,78.6,57.36000000000001,Tackle,Australia vs Spain
643,Australia,2,78,65.04,46.88,Tackle,Australia vs Spain
644,Australia,2,81,17.04,5.44,Tackle,Australia vs Spain
645,Spain,2,85,60.48,69.12,Tackle,Australia vs Spain
646,Australia,2,86,40.32,20.16,Tackle,Australia vs Spain
647,Australia,2,89,86.88000000000001,76.32000000000001,Tackle,Australia vs Spain
648,Netherlands,1,0,63.35999999999999,35.52,Tackle,Netherlands vs Chile
649,Netherlands,1,2,51.72,11.520000000000001,Tackle,Netherlands vs Chile
650,Netherlands,1,5,43.68,71.04,Tackle,Netherlands vs Chile
651,Netherlands,1,12,10.68,10.32,Tackle,Netherlands vs Chile
652,Chile,1,12,109.2,68.72000000000001,Tackle,Netherlands vs Chile
653,Netherlands,1,14,40.440000000000005,41.04,Tackle,Netherlands vs Chile
654,Netherlands,1,15,64.32,9.76,Tackle,Netherlands vs Chile
655,Netherlands,1,22,64.8,4.24,Tackle,Netherlands vs Chile
656,Netherlands,1,26,24.479999999999997,63.120000000000005,Tackle,Netherlands vs Chile
657,Netherlands,1,28,53.04,34.080000000000005,Tackle,Netherlands vs Chile
658,Netherlands,1,28,56.16,26.400000000000002,Tackle,Netherlands vs Chile
659,Chile,1,29,50.04,13.92,Tackle,Netherlands vs Chile
660,Netherlands,1,32,85.91999999999999,22.880000000000003,Tackle,Netherlands vs Chile
661,Netherlands,1,35,29.759999999999998,62.720000000000006,Tackle,Netherlands vs Chile
662,Netherlands,1,38,33.839999999999996,77.04,Tackle,Netherlands vs Chile
663,Netherlands,1,39,36.72,2.5600000000000005,Tackle,Netherlands vs Chile
664,Netherlands,1,40,33.12,62.720000000000006,Tackle,Netherlands vs Chile
665,Netherlands,1,42,47.879999999999995,58.96000000000001,Tackle,Netherlands vs Chile
666,Chile,1,42,72.36,19.44,Tackle,Netherlands vs Chile
667,Netherlands,2,48,14.28,67.04,Tackle,Netherlands vs Chile
668,Chile,2,53,36.48,34.160000000000004,Tackle,Netherlands vs Chile
669,Netherlands,2,55,75.96,78.0,Tackle,Netherlands vs Chile
670,Chile,2,58,28.32,45.28,Tackle,Netherlands vs Chile
671,Chile,2,59,32.64,44.96000000000001,Tackle,Netherlands vs Chile
672,Netherlands,2,61,52.559999999999995,2.2399999999999998,Tackle,Netherlands vs Chile
673,Netherlands,2,65,54.48,70.08,Tackle,Netherlands vs Chile
674,Netherlands,2,72,90.71999999999998,75.52000000000001,Tackle,Netherlands vs Chile
675,Netherlands,2,72,97.8,64.8,Tackle,Netherlands vs Chile
676,Netherlands,2,82,44.64,68.48,Tackle,Netherlands vs Chile
677,Netherlands,2,85,50.04,16.64,Tackle,Netherlands vs Chile
678,Netherlands,2,87,5.159999999999999,54.08,Tackle,Netherlands vs Chile
679,Netherlands,2,89,37.92,40.64,Tackle,Netherlands vs Chile
680,Costa Rica,1,4,69.6,11.840000000000002,Tackle,Costa Rica vs England
681,Costa Rica,1,5,40.199999999999996,31.28,Tackle,Costa Rica vs England
682,Costa Rica,1,7,30.12,4.64,Tackle,Costa Rica vs England
683,England,1,8,80.88000000000001,73.2,Tackle,Costa Rica vs England
684,England,1,8,101.39999999999999,76.80000000000001,Tackle,Costa Rica vs England
685,Costa Rica,1,9,30.479999999999997,45.44,Tackle,Costa Rica vs England
686,Costa Rica,1,14,32.279999999999994,10.96,Tackle,Costa Rica vs England
687,England,1,18,75.84,21.52,Tackle,Costa Rica vs England
688,Costa Rica,1,18,19.32,70.72000000000001,Tackle,Costa Rica vs England
689,Costa Rica,1,23,84.48,55.04,Tackle,Costa Rica vs England
690,England,1,23,10.319999999999999,4.64,Tackle,Costa Rica vs England
691,England,1,25,54.72,50.24,Tackle,Costa Rica vs England
692,England,1,27,33.839999999999996,42.56,Tackle,Costa Rica vs England
693,Costa Rica,1,30,34.8,9.600000000000001,Tackle,Costa Rica vs England
694,England,1,30,81.84,73.28,Tackle,Costa Rica vs England
695,Costa Rica,1,38,34.08,2.8000000000000003,Tackle,Costa Rica vs England
696,Costa Rica,1,41,17.52,5.6000000000000005,Tackle,Costa Rica vs England
697,England,2,45,50.76,17.2,Tackle,Costa Rica vs England
698,England,2,51,66.72,4.08,Tackle,Costa Rica vs England
699,Costa Rica,2,52,4.8,17.28,Tackle,Costa Rica vs England
700,England,2,54,44.879999999999995,54.879999999999995,Tackle,Costa Rica vs England
701,England,2,56,46.559999999999995,73.12,Tackle,Costa Rica vs England
702,Costa Rica,2,56,66.47999999999999,3.2,Tackle,Costa Rica vs England
703,England,2,62,19.439999999999998,14.32,Tackle,Costa Rica vs England
704,England,2,63,78.84,8.0,Tackle,Costa Rica vs England
705,Costa Rica,2,65,43.68,12.8,Tackle,Costa Rica vs England
706,Costa Rica,2,65,57.84,20.400000000000002,Tackle,Costa Rica vs England
707,Costa Rica,2,68,12.96,24.8,Tackle,Costa Rica vs England
708,Costa Rica,2,69,25.32,56.32000000000001,Tackle,Costa Rica vs England
709,Costa Rica,2,69,35.64,42.32,Tackle,Costa Rica vs England
710,England,2,69,12.48,66.08,Tackle,Costa Rica vs England
711,Costa Rica,2,76,36.72,74.08,Tackle,Costa Rica vs England
712,Costa Rica,2,78,19.439999999999998,66.88,Tackle,Costa Rica vs England
713,England,2,85,39.6,53.28,Tackle,Costa Rica vs England
714,England,2,86,36.48,21.28,Tackle,Costa Rica vs England
715,England,2,91,2.4,56.32000000000001,Tackle,Costa Rica vs England
716,Argentina,1,1,22.32,58.879999999999995,Tackle,Nigeria vs Argentina
717,Nigeria,1,3,19.56,42.160000000000004,Tackle,Nigeria vs Argentina
718,Argentina,1,7,42.0,76.32000000000001,Tackle,Nigeria vs Argentina
719,Argentina,1,9,44.4,62.720000000000006,Tackle,Nigeria vs Argentina
720,Argentina,1,14,67.2,4.720000000000001,Tackle,Nigeria vs Argentina
721,Nigeria,1,15,37.32,49.120000000000005,Tackle,Nigeria vs Argentina
722,Argentina,1,22,38.52,6.88,Tackle,Nigeria vs Argentina
723,Argentina,1,31,25.439999999999998,70.24,Tackle,Nigeria vs Argentina
724,Nigeria,1,34,22.8,6.56,Tackle,Nigeria vs Argentina
725,Argentina,1,35,37.68,49.760000000000005,Tackle,Nigeria vs Argentina
726,Nigeria,1,40,42.959999999999994,63.68,Tackle,Nigeria vs Argentina
727,Nigeria,1,41,38.879999999999995,64.8,Tackle,Nigeria vs Argentina
728,Nigeria,1,41,32.279999999999994,21.52,Tackle,Nigeria vs Argentina
729,Argentina,1,44,79.91999999999999,4.32,Tackle,Nigeria vs Argentina
730,Argentina,2,45,33.96,75.52000000000001,Tackle,Nigeria vs Argentina
731,Argentina,2,46,31.439999999999998,26.24,Tackle,Nigeria vs Argentina
732,Argentina,2,53,38.279999999999994,17.44,Tackle,Nigeria vs Argentina
733,Argentina,2,55,36.239999999999995,21.6,Tackle,Nigeria vs Argentina
734,Nigeria,2,56,10.68,70.64,Tackle,Nigeria vs Argentina
735,Nigeria,2,56,6.359999999999999,70.72000000000001,Tackle,Nigeria vs Argentina
